code,name,geocoder_address,address,locality,municipality,district,postal_code,nature,cicle
286072,"Escola Básica de A-dos-Loucos, Vila Franca de Xira","Azinhaga da Escola, 2600-428 ALHANDRA, Vila Franca de Xira, Portugal",Azinhaga da Escola,ALHANDRA,Vila Franca de Xira,Lisboa,2600-428,Publico,1º Ciclo
243486,"Escola Básica dos Coruchéus, Lisboa","Rua Fernando Pessoa, 1700-190 LISBOA, Lisboa, Portugal",Rua Fernando Pessoa,LISBOA,Lisboa,Lisboa,1700-190,Publico,1º Ciclo
503990,"Externato ""Sá de Miranda""","Rua Alexandre Braga, 17-1º, 1150-002 LISBOA, Lisboa, Portugal","Rua Alexandre Braga, 17-1º",LISBOA,Lisboa,Lisboa,1150-002,Privado,Pré-escolar|1º Ciclo|2º Ciclo
290014,"Escola Básica do Casal de Cambra, Sintra","Rua da Covilhã, Nº 32, 2605-001 BELAS, Sintra, Portugal","Rua da Covilhã, Nº 32",BELAS,Sintra,Lisboa,2605-001,Publico,Pré-escolar|1º Ciclo
505020,Externato D. Luísa Sigea,"Avenida Bombeiros Voluntários, nº 7, 2765-202 ESTORIL, Cascais, Portugal","Avenida Bombeiros Voluntários, nº 7",ESTORIL,Cascais,Lisboa,2765-202,Privado,Pré-escolar|1º Ciclo|2º Ciclo|3º Ciclo
803258,Externato Sueco,"Rua Quelimane,174 - Vivenda Azul, 2775-620 CARCAVELOS, Cascais, Portugal","Rua Quelimane,174 - Vivenda Azul",CARCAVELOS,Cascais,Lisboa,2775-620,Privado,
342397,"Escola Básica dos Olivais, Lisboa","R. Cidade de Bolama, 1800-077 LISBOA, Lisboa, Portugal",R. Cidade de Bolama,LISBOA,Lisboa,Lisboa,1800-077,Publico,2º Ciclo|3º Ciclo
504361,Externato Nossa Senhora da Paz,"Avenida Combatentes da Grande Guerra, nº 47 - R/C, 2700-208 AMADORA, Amadora, Portugal","Avenida Combatentes da Grande Guerra, nº 47 - R/C",AMADORA,Amadora,Lisboa,2700-208,Privado,1º Ciclo|Pré-escolar
242690,"Escola Básica do Castelo, Lisboa","R. Flores Stª Cruz ao Castelo, nº 14, 1100-245 LISBOA, Lisboa, Portugal","R. Flores Stª Cruz ao Castelo, nº 14",LISBOA,Lisboa,Lisboa,1100-245,Publico,Pré-escolar|1º Ciclo
805977,Jardim De Infância Do Centro Popular Infantil Nascer Do Sol- Edifício Dos Fojos,"Praceta Maria Lamas Nº 2a Urbanização Dos Fojos, 2695-060 BOBADELA LRS, Loures, Portugal",Praceta Maria Lamas Nº 2a Urbanização Dos Fojos,BOBADELA LRS,Loures,Lisboa,2695-060,Privado,Pré-escolar
506977,Externato de Santo António,"Rua Leal da Câmara,1, 2845-118 AMORA, Seixal, Portugal","Rua Leal da Câmara,1",AMORA,Seixal,Setúbal,2845-118,Privado,Pré-escolar
503915,"Externato ""Marité""","Rua  Luís Gomes, nº 7 - R/C, 2700-529 AMADORA, Amadora, Portugal","Rua  Luís Gomes, nº 7 - R/C",AMADORA,Amadora,Lisboa,2700-529,Privado,Pré-escolar
293921,"Escola Básica n.º 7 da Baixa da Banheira, Moita","R. Parque Estrela Vermelha, 2835-144 BAIXA DA BANHEIRA, Moita, Portugal",R. Parque Estrela Vermelha,BAIXA DA BANHEIRA,Moita,Setúbal,2835-144,Publico,Pré-escolar|1º Ciclo
803249,Externato Pequeno Aprendiz,"Rua Quinta do Carmo, 12  , 2840-031 ALDEIA DE PAIO PIRES, Seixal, Portugal","Rua Quinta do Carmo, 12  ",ALDEIA DE PAIO PIRES,Seixal,Setúbal,2840-031,Privado,Pré-escolar
804195,Parque Infantil de Santa Catarina - Santa Casa da Misericórdia de Lisboa,"Calçada do Combro, 82 A, 1200-115 LISBOA, Lisboa, Portugal","Calçada do Combro, 82 A",LISBOA,Lisboa,Lisboa,1200-115,Publico,Pré-escolar
804168,Nuclisol Jean Piaget- Unidade De Desenvolvimento Integrado Bairro Do Armador,"Rua Bento Gonçalves, 1950-333 LISBOA, Lisboa, Portugal",Rua Bento Gonçalves,LISBOA,Lisboa,Lisboa,1950-333,Privado,Pré-escolar
800185,Escola Casa da Floresta,"Sítio do Barcal, n.º 9, 1500-554 LISBOA, Lisboa, Portugal","Sítio do Barcal, n.º 9",LISBOA,Lisboa,Lisboa,1500-554,Privado,Pré-escolar|1º Ciclo|2º Ciclo
803260,Externato Séneca,"Avenida do Brasil, n.º 56, 1.º, 1700-073 LISBOA, Lisboa, Portugal","Avenida do Brasil, n.º 56, 1.º",LISBOA,Lisboa,Lisboa,1700-073,Privado,3º Ciclo|Secundário
519753,Jardim Infantil Associação Cristã Da Mocidade-Bela Vista,"Av. Bela Vista, 38, 2910-421 SETÚBAL, Setúbal, Portugal","Av. Bela Vista, 38",SETÚBAL,Setúbal,Setúbal,2910-421,Privado,Pré-escolar
287933,"Escola Básica de Vila Fresca de Azeitão, Setúbal","Rua da Escola, 2925-486 AZEITÃO, Setúbal, Portugal",Rua da Escola,AZEITÃO,Setúbal,Setúbal,2925-486,Publico,1º Ciclo
502340,Externato Flor do Campo,"Rua 4 de Outubro, Lt 134 - BONS DIAS, 2620-206 RAMADA, Odivelas, Portugal","Rua 4 de Outubro, Lt 134 - BONS DIAS",RAMADA,Odivelas,Lisboa,2620-206,Privado,Pré-escolar|1º Ciclo|2º Ciclo|3º Ciclo|Secundário
800437,Colégio St. John´s Shool,"Avenida Marechal Carmona nº 366, 2750-312 CASCAIS, Cascais, Portugal",Avenida Marechal Carmona nº 366,CASCAIS,Cascais,Lisboa,2750-312,Privado,Pré-escolar
516442,Jardim de Infância do Centro Social Paroquial São Vicente de Alcabideche - Bairro Calouste Gulbenkian,"Rua da Guiné Bissau - Alcoitão, 2645-267 ALCABIDECHE, Cascais, Portugal",Rua da Guiné Bissau - Alcoitão,ALCABIDECHE,Cascais,Lisboa,2645-267,Privado,Pré-escolar
294536,"Escola Básica do Casal da Serra, Póvoa de Santa Iria, Vila Franca de Xira","Rua Rafael Bordalo Pinheiro - Casal da Serra, 2625-092 PÓVOA DE SANTA IRIA, Vila Franca de Xira, Portugal",Rua Rafael Bordalo Pinheiro - Casal da Serra,PÓVOA DE SANTA IRIA,Vila Franca de Xira,Lisboa,2625-092,Publico,Pré-escolar|1º Ciclo
504282,Colégio Herdeiros do Futuro,"Rua Teresa Gomes - Bairro de S. Carlos, 2725-177 MEM MARTINS, Sintra, Portugal",Rua Teresa Gomes - Bairro de S. Carlos,MEM MARTINS,Sintra,Lisboa,2725-177,Privado,Pré-escolar
403532,"Escola Secundária José Cardoso Pires, Loures","Rua Vergílio Ferreira, Torres da Bela Vista, 2660-350 SANTO ANTÓNIO CAVALEIROS, Loures, Portugal","Rua Vergílio Ferreira, Torres da Bela Vista",SANTO ANTÓNIO CAVALEIROS,Loures,Lisboa,2660-350,Publico,3º Ciclo|Secundário|Profissional
800359,Colégio Dá Cá Miminhos,"Rua da Vitória - Quintinhas, 12 e 14, 2820-338 CHARNECA DA CAPARICA, Almada, Portugal","Rua da Vitória - Quintinhas, 12 e 14",CHARNECA DA CAPARICA,Almada,Setúbal,2820-338,Privado,Pré-escolar
800428,Salesianos de Lisboa - Colégio Oficinas de São José,"Praça São João Bosco, 34 - r/c, 1399-007 LISBOA, Lisboa, Portugal","Praça São João Bosco, 34 - r/c",LISBOA,Lisboa,Lisboa,1399-007,Privado,1º Ciclo|2º Ciclo|3º Ciclo|Secundário
516612,CEIDE - Centro de Educação e Desenvolvimento,"Rua Padre Agostinho Pereira da Silva nº 820- Edifício Ideia, 2785-625 SÃO DOMINGOS DE RANA, Cascais, Portugal",Rua Padre Agostinho Pereira da Silva nº 820- Edifício Ideia,SÃO DOMINGOS DE RANA,Cascais,Lisboa,2785-625,Privado,Pré-escolar|1º Ciclo
518190,Jardim De Infância Sol Dourado - Centro De Bem Estar Social De Queluz,"Rua Paulo Reis Gil, 2745-195 QUELUZ, Sintra, Portugal",Rua Paulo Reis Gil,QUELUZ,Sintra,Lisboa,2745-195,Privado,Pré-escolar
250569,"Escola Básica de Areia - Guincho, Cascais","R. da Areia, 2750-053 CASCAIS, Cascais, Portugal",R. da Areia,CASCAIS,Cascais,Lisboa,2750-053,Publico,Pré-escolar|1º Ciclo
806756,ACORDARTE - Academia de Música de Lisboa - Secção,"Rossio do Levante, n.º2 B, 1990-394 LISBOA, Lisboa, Portugal","Rossio do Levante, n.º2 B",LISBOA,Lisboa,Lisboa,1990-394,Privado,Artistico
346792,"Escola Básica D. Carlos I, Sintra","Rua do Alecrim, 2710-348 SINTRA, Sintra, Portugal",Rua do Alecrim,SINTRA,Sintra,Lisboa,2710-348,Publico,Pré-escolar|1º Ciclo|2º Ciclo|3º Ciclo
504180,Externato Nova Oeiras,"Alameda Conde de Oeiras, nº 47, 2780-134 OEIRAS, Oeiras, Portugal","Alameda Conde de Oeiras, nº 47",OEIRAS,Oeiras,Lisboa,2780-134,Privado,Pré-escolar|1º Ciclo
252165,"Escola Básica Luísa Ducla Soares, Lisboa","Rua do Passadiço, 86, 1150-255 LISBOA, Lisboa, Portugal","Rua do Passadiço, 86",LISBOA,Lisboa,Lisboa,1150-255,Publico,Pré-escolar|1º Ciclo
250077,"Escola Básica Rosa Lobato Faria, Lisboa","R. do Barão de Monte Pedral, 1170-039 LISBOA, Lisboa, Portugal",R. do Barão de Monte Pedral,LISBOA,Lisboa,Lisboa,1170-039,Publico,Pré-escolar|1º Ciclo
503174,Jardim Infantil O Finório,"Rua Engenheiro Lúcio de Azevedo, n.º 25, 2700-347 AMADORA, Amadora, Portugal","Rua Engenheiro Lúcio de Azevedo, n.º 25",AMADORA,Amadora,Lisboa,2700-347,Privado,Pré-escolar
213822,"Escola Básica do Casal do Marco, Seixal","Rua do Desembargador, 2840-183 SEIXAL, Seixal, Portugal",Rua do Desembargador,SEIXAL,Seixal,Setúbal,2840-183,Publico,Pré-escolar|1º Ciclo
402199,"Escola Secundária Matias Aires, Agualva, Sintra","Avenida dos Bombeiros Voluntários, 2735-244 AGUALVA-CACÉM, Sintra, Portugal",Avenida dos Bombeiros Voluntários,AGUALVA-CACÉM,Sintra,Lisboa,2735-244,Publico,3º Ciclo|Secundário|Profissional
244107,"Escola Básica de Alfarim, Sesimbra","Rua da Escola Nova, 2970-000 SESIMBRA, Sesimbra, Portugal",Rua da Escola Nova,SESIMBRA,Sesimbra,Setúbal,2970-000,Publico,1º Ciclo
200098,"Escola Básica de A-das-Lebres, Loures","R. da Liberdade 98, 2660-001 FRIELAS, Loures, Portugal",R. da Liberdade 98,FRIELAS,Loures,Lisboa,2660-001,Publico,Pré-escolar|1º Ciclo
344590,Escola Básica de Mafra,"R. Santa Casa da Misericordia, 7, 2640-528 MAFRA, Mafra, Portugal","R. Santa Casa da Misericordia, 7",MAFRA,Mafra,Lisboa,2640-528,Publico,2º Ciclo|3º Ciclo
240205,"Escola Básica de Aldeia de Paio Pires, Seixal","R: Daniel Filipe - Alto do Brejo, 2840-001 ALDEIA DE PAIO PIRES, Seixal, Portugal",R: Daniel Filipe - Alto do Brejo,ALDEIA DE PAIO PIRES,Seixal,Setúbal,2840-001,Publico,Pré-escolar|1º Ciclo
517136,Jardim Infantil Da Associação Stª Engrácia De Lisboa,"Calçada Dos Barbadinhos, Nº 36 - A, 1170-046 LISBOA, Lisboa, Portugal","Calçada Dos Barbadinhos, Nº 36 - A",LISBOA,Lisboa,Lisboa,1170-046,Privado,Pré-escolar
803311,Infantário do Barreiro - Caminhos de Ferro Portugueses,"Largo do Palácio de Coimbra ,nº 1, 2830-317 BARREIRO, Barreiro, Portugal","Largo do Palácio de Coimbra ,nº 1",BARREIRO,Barreiro,Setúbal,2830-317,Privado,Pré-escolar
346676,"Escola Básica Padre José Rota, Forte da Casa, Vila Franca de Xira","Av. Terra da Pastoria, 2625-000 PÓVOA DE SANTA IRIA, Vila Franca de Xira, Portugal",Av. Terra da Pastoria,PÓVOA DE SANTA IRIA,Vila Franca de Xira,Lisboa,2625-000,Publico,1º Ciclo|2º Ciclo|3º Ciclo
400452,"Escola Secundária de São João do Estoril, Cascais","Rua Brito Camacho, 2769-501 ESTORIL, Cascais, Portugal",Rua Brito Camacho,ESTORIL,Cascais,Lisboa,2769-501,Publico,3º Ciclo|Secundário|Profissional
802712,Escola Profissional Alda Brandão de Vasconcelos,"Quinta da Sarrazola, 2705-025 COLARES, Sintra, Portugal",Quinta da Sarrazola,COLARES,Sintra,Lisboa,2705-025,Privado,Profissional|3º Ciclo
505092,Jardim de Infância da Associação Pessoal do Instituto Superior Técnico,"Av. Rovisco Pais, 1049-001 LISBOA, Lisboa, Portugal",Av. Rovisco Pais,LISBOA,Lisboa,Lisboa,1049-001,Privado,Pré-escolar
236287,"Jardim de Infância Cesaltina Fialho Gouveia, Alcabideche, Cascais","Lg. de S.vicente, 2645-080 ALCABIDECHE, Cascais, Portugal",Lg. de S.vicente,ALCABIDECHE,Cascais,Lisboa,2645-080,Publico,Pré-escolar
342038,"Escola Básica Luís de Camões, Lisboa","Avenida Padre Manuel da Nóbrega, 15, 1000-223 LISBOA, Lisboa, Portugal","Avenida Padre Manuel da Nóbrega, 15",LISBOA,Lisboa,Lisboa,1000-223,Publico,2º Ciclo|3º Ciclo
517768,Centro Social E Paroquial De Barcarena - Jardim De Infância Da Quinta Da Politeira,"Largo António Monteiro Ramalho, Nº6, 2730-238 BARCARENA, Oeiras, Portugal","Largo António Monteiro Ramalho, Nº6",BARCARENA,Oeiras,Lisboa,2730-238,Privado,Pré-escolar
802886,Escola Técnica Psicossocial de Lisboa,"Largo do Poço, nº 6 - Telheiras, 1600-579 LISBOA, Lisboa, Portugal","Largo do Poço, nº 6 - Telheiras",LISBOA,Lisboa,Lisboa,1600-579,Privado,Profissional
341988,"Escola Básica João Villaret, Loures","Rua das Lezírias, 2670-513 LOURES, Loures, Portugal",Rua das Lezírias,LOURES,Loures,Lisboa,2670-513,Publico,2º Ciclo|3º Ciclo
803737,Jardim de Infância Cosme e Damião,"Rua Francisco Costa - Lote 26 - Lojas 1 e 2, 2635-584 RIO DE MOURO, Sintra, Portugal",Rua Francisco Costa - Lote 26 - Lojas 1 e 2,RIO DE MOURO,Sintra,Lisboa,2635-584,Privado,Pré-escolar
806202,Escola de Música Sons e Compassos,"Largo dos Ciprestes, n.º 4, 2705-907 TERRUGEM SNT, Sintra, Portugal","Largo dos Ciprestes, n.º 4",TERRUGEM SNT,Sintra,Lisboa,2705-907,Privado,Artistico
293740,"Escola Básica n.º 1 da Venda do Pinheiro, Mafra","Rua Casal dos Ninhos, 2665-536 VENDA DO PINHEIRO, Mafra, Portugal",Rua Casal dos Ninhos,VENDA DO PINHEIRO,Mafra,Lisboa,2665-536,Publico,1º Ciclo
502832,Externato As Descobertas,"Rua Capitão-Mor Pedro Teixeira, 1400-041 LISBOA, Lisboa, Portugal",Rua Capitão-Mor Pedro Teixeira,LISBOA,Lisboa,Lisboa,1400-041,Privado,Pré-escolar|1º Ciclo|2º Ciclo|3º Ciclo
272802,"Escola Básica do Samouco, Alcochete","Pç. José Coelho, 2890-001 ALCOCHETE, Alcochete, Portugal",Pç. José Coelho,ALCOCHETE,Alcochete,Setúbal,2890-001,Publico,1º Ciclo
803830,Jardim de Infância Parque dos Infantes,"Rua Mar da Palha, 2 - Urbanização Quinta de São João, 2830-502 PALHAIS BRR, Barreiro, Portugal","Rua Mar da Palha, 2 - Urbanização Quinta de São João",PALHAIS BRR,Barreiro,Setúbal,2830-502,Privado,Pré-escolar
502662,"Jardim Infantil ""O Nosso Colégio""","Rua Fernão Lopes Castanhede, 7, 1400-144 LISBOA, Lisboa, Portugal","Rua Fernão Lopes Castanhede, 7",LISBOA,Lisboa,Lisboa,1400-144,Privado,Pré-escolar
803816,Jardim de Infância Os Beicinhas,"Rua de Palmela, 29, 2860-450 MOITA, Moita, Portugal","Rua de Palmela, 29",MOITA,Moita,Setúbal,2860-450,Privado,Pré-escolar
236860,"Jardim de Infância de Azenhas do Mar, Sintra","R. Dr. António Brandão de Vasconcelos, 2705-088 COLARES, Sintra, Portugal",R. Dr. António Brandão de Vasconcelos,COLARES,Sintra,Lisboa,2705-088,Publico,Pré-escolar
800288,Centro De Infância Sarilhos Grandes - Santa Casa Da Misericórdia De Montijo,"Rua Da Escola Primária, N.º 4, 2870-531 SARILHOS GRANDES, Montijo, Portugal","Rua Da Escola Primária, N.º 4",SARILHOS GRANDES,Montijo,Setúbal,2870-531,Privado,Pré-escolar
293600,"Escola Básica Narcisa Pereira, Linda-a-Pastora, Oeiras","Rua de São Romão- Bairro Cheuny, 2790-435 QUEIJAS, Oeiras, Portugal",Rua de São Romão- Bairro Cheuny,QUEIJAS,Oeiras,Lisboa,2790-435,Publico,Pré-escolar|1º Ciclo
251550,"Escola Básica de Olival Basto, Odivelas","R. Guine, 2620-044 OLIVAL BASTO, Odivelas, Portugal",R. Guine,OLIVAL BASTO,Odivelas,Lisboa,2620-044,Publico,Pré-escolar|1º Ciclo
790904,Creche Abóbada - Santa Casa Da Misericórdia De Cascais,"Rua do Pinhal, 133 Bairro da Tojeira, 2785-183 SÃO DOMINGOS DE RANA, Cascais, Portugal","Rua do Pinhal, 133 Bairro da Tojeira",SÃO DOMINGOS DE RANA,Cascais,Lisboa,2785-183,Privado,Pré-escolar
254435,"Escola Básica Artur Martinho Simões, São Brás, Amadora","R. Francisco Bugalho, 2700-400 AMADORA, Amadora, Portugal",R. Francisco Bugalho,AMADORA,Amadora,Lisboa,2700-400,Publico,1º Ciclo
519297,Jardim de Infância do Centro Social Paroquial de São Lourenço de Alhos Vedros,"Largo da Igreja, 2860-037 ALHOS VEDROS, Moita, Portugal",Largo da Igreja,ALHOS VEDROS,Moita,Setúbal,2860-037,Privado,Pré-escolar
619176,Jardim de Infância de Mafra,"Av. Cidade Leimen, 2640-470 MAFRA, Mafra, Portugal",Av. Cidade Leimen,MAFRA,Mafra,Lisboa,2640-470,Publico,Pré-escolar
800272,Centro de Educação e Desenvolvimento António Aurélio da Costa Ferreira (Casa Pia de Lisboa),"R. Alberto Oliveira, 1700-036 LISBOA, Lisboa, Portugal",R. Alberto Oliveira,LISBOA,Lisboa,Lisboa,1700-036,Publico,Especial
