stop_id,stop_name,tts_stop_name
160022,SETÚBAL (R DR LUIS T MACEDO CASTRO 27),Setúbal ( Rua Doutor Luis T Macedo Castro 27 )
160023,SETÚBAL (AV AFONSO ALBUQUERQUE 9),Setúbal ( Avenida Afonso Albuquerque 9 )
160024,SETÚBAL (AV AFONSO ALBUQUERQUE 9),Setúbal ( Avenida Afonso Albuquerque 9 )
160025,SETÚBAL (AV AFONSO ALBUQUERQUE 58),Setúbal ( Avenida Afonso Albuquerque 58 )
160026,SETÚBAL (AV AFONSO ALBUQUERQUE 58),Setúbal ( Avenida Afonso Albuquerque 58 )
160027,SETÚBAL (AV JOÃO II 6) ESC PINHEIRINHOS,Setúbal ( Avenida João Segundo 6 ) Escola Pinheirinhos
160028,SETÚBAL (AV JOÃO II 6) ESC PINHEIRINHOS,Setúbal ( Avenida João Segundo 6 ) Escola Pinheirinhos
160029,SETÚBAL (PÇA TOUROS) HOSPITAL,Setúbal ( Praça Touros ) Hospital
160031,SETÚBAL (PÇA TOUROS) HOSPITAL,Setúbal ( Praça Touros ) Hospital
160033,SETÚBAL (AV D JOÃO II 11),Setúbal ( Avenida Dom João Segundo 11 )
160034,SETÚBAL (AV D JOÃO II 11),Setúbal ( Avenida Dom João Segundo 11 )
160035,SETÚBAL(AV BENTO JESUS CARAÇA 164),Setúbal ( Avenida Bento Jesus Caraça 164 )
160037,SETÚBAL (AV B J CARAÇA) IGREJA N S CONC,Setúbal ( Avenida B J Caraça ) Igreja N São Conc
160041,ESTEFANILHA ( 74),Estefanilha ( 74 )
160042,ESTEFANILHA ( 74),Estefanilha ( 74 )
160043,ALTO ESTEFANILHA (IPS),Alto Estefanilha ( Ips )
160044,ALTO ESTEFANILHA (IPS),Alto Estefanilha ( Ips )
160045,TANOEIRA X,Tanoeira Cruzamento
160047,BAIXA SANTAS (FÁB ALCATRÃO),Baixa Santas ( Fábrica Alcatrão )
160048,BAIXA SANTAS (FÁB ALCATRÃO),Baixa Santas ( Fábrica Alcatrão )
160049,MANTEIGADAS (ESC PROFISSIONAL SETÚBAL),Manteigadas ( Escola Profissional Setúbal )
160050,MANTEIGADAS (ESC PROFISSIONAL SETÚBAL),Manteigadas ( Escola Profissional Setúbal )
160051,MANTEIGADAS,Manteigadas
160052,MANTEIGADAS,Manteigadas
160053,SETÚBAL (ESC SEC D MANUEL MARTINS),Setúbal ( Escola Secundária Dom Manuel Martins )
160054,SETÚBAL (ESC SEC D MANUEL MARTINS),Setúbal ( Escola Secundária Dom Manuel Martins )
160055,SETÚBAL (AV ANTÓNIO SÉRGIO 8),Setúbal ( Avenida António Sérgio 8 )
160056,SETÚBAL (AV ANTÓNIO SÉRGIO 8),Setúbal ( Avenida António Sérgio 8 )
160057,SETÚBAL (AV B JESUS CARAÇA) ESC LANCHOA,Setúbal ( Avenida Bento De Jesus Caraça ) Escola Lanchoa
160059,SETÚBAL (AV JAIME CORTESÃO 4),Setúbal ( Avenida Jaime Cortesão 4 )
160060,SETÚBAL (AV JAIME CORTESÃO 4),Setúbal ( Avenida Jaime Cortesão 4 )
160061,SETÚBAL (AV JAIME CORTESÃO) FARMÁCIA PT,Setúbal ( Avenida Jaime Cortesão ) Farmácia Pt
160062,SETÚBAL (AV JAIME CORTESÃO) FARMÁCIA PT,Setúbal ( Avenida Jaime Cortesão ) Farmácia Pt
160063,SETÚBAL (AV JAIME CORTESÃO 146),Setúbal ( Avenida Jaime Cortesão 146 )
160064,SETÚBAL (AV JAIME CORTESÃO 146),Setúbal ( Avenida Jaime Cortesão 146 )
160065,SETÚBAL (AV BENTO GONÇ)CENTRO COMERCIAL,Setúbal ( Avenida Bento Gonç ) Centro Comercial
160066,SETÚBAL (AV BENTO GONÇ)CENTRO COMERCIAL,Setúbal ( Avenida Bento Gonç ) Centro Comercial
160067,SETÚBAL (ITS EXTERIOR P1),Setúbal ( Its Exterior P 1 )
160068,SETÚBAL (ITS EXTERIOR P2),Setúbal ( Its Exterior P 2 )
160069,SETÚBAL (AV BENTO JESUS CARAÇA 15),Setúbal ( Avenida Bento Jesus Caraça 15 )
160071,MANTEIGADAS,Manteigadas
160072,MANTEIGADAS,Manteigadas
160073,SETÚBAL (FERRO ENGOMAR) TERMINAL,Setúbal ( Ferro Engomar ) Terminal
160075,SETÚBAL (AV RODRIGUES MANITO 201),Setúbal ( Avenida Rodrigues Manito 201 )
160076,SETÚBAL (AV RODRIGUES MANITO 201),Setúbal ( Avenida Rodrigues Manito 201 )
160077,SETÚBAL (AV RODRIGUES MANITO) IMTT,Setúbal ( Avenida Rodrigues Manito ) Imtt
160078,SETÚBAL (AV RODRIGUES MANITO) IMTT,Setúbal ( Avenida Rodrigues Manito ) Imtt
160079,SETÚBAL (AV RODRIGUES MANITO 113B),Setúbal ( Avenida Rodrigues Manito 113 B )
160080,SETÚBAL (AV RODRIGUES MANITO 113B),Setúbal ( Avenida Rodrigues Manito 113 B )
160081,SETÚBAL (AV MOÇAMBIQUE 68),Setúbal ( Avenida Moçambique 68 )
160082,SETÚBAL (AV MOÇAMBIQUE 68),Setúbal ( Avenida Moçambique 68 )
160083,SETÚBAL (R CIDADE BEIRA 1),Setúbal ( Rua Cidade Beira 1 )
160084,SETÚBAL (R CIDADE BEIRA 1),Setúbal ( Rua Cidade Beira 1 )
160085,SETÚBAL (AV ANGOLA 18),Setúbal ( Avenida Angola 18 )
160087,SETÚBAL (AV RODRIGUES MANITO 69),Setúbal ( Avenida Rodrigues Manito 69 )
160088,SETÚBAL (AV RODRIGUES MANITO 69),Setúbal ( Avenida Rodrigues Manito 69 )
160089,SETÚBAL (AV RODRIGUES MANITO) LICEU,Setúbal ( Avenida Rodrigues Manito ) Liceu
160090,SETÚBAL (AV RODRIGUES MANITO) LICEU,Setúbal ( Avenida Rodrigues Manito ) Liceu
160091,SETÚBAL (R ANTÓNIO JOSÉ GAMITO 17),Setúbal ( Rua António José Gamito 17 )
160092,SETÚBAL (R ANTÓNIO JOSÉ GAMITO 17),Setúbal ( Rua António José Gamito 17 )
160093,SETÚBAL (AV INDEPENDÊNCIA COLÓNIAS) PAV,Setúbal ( Avenida Independência Colónias ) Pav
160095,SETÚBAL (ITS EXTERIOR P3),Setúbal ( Its Exterior P 3 )
160097,SETÚBAL (AV 22 DEZEMBRO 25),Setúbal ( Avenida 22 Dezembro 25 )
160099,SETÚBAL (AV 22 DEZEMBRO) LGO JESUS,Setúbal ( Avenida 22 Dezembro ) Largo Jesus
160101,SETÚBAL (AV LUISA TODI 137),Setúbal ( Avenida Luisa Todi 137 )
160103,SETÚBAL (AV LUISA TODI) BIBLIOTECA,Setúbal ( Avenida Luisa Todi ) Biblioteca
160105,SETÚBAL (AV 22 DEZEMBRO) ESC CONDUÇÃO,Setúbal ( Avenida 22 Dezembro ) Escola Condução
160107,SETÚBAL (AV 22 DEZEMBRO) CORREIOS,Setúbal ( Avenida 22 Dezembro ) Correios
160109,SETÚBAL (AV 22 DEZEMBRO) BONFIM,Setúbal ( Avenida 22 Dezembro ) Bonfim
160111,SETÚBAL (AV INDEPENDÊNCIA COLÓNIAS 24),Setúbal ( Avenida Independência Colónias 24 )
160113,SETÚBAL (AV ANGOLA 23),Setúbal ( Avenida Angola 23 )
160115,SETÚBAL (AV RODRIGUES MANITO 45),Setúbal ( Avenida Rodrigues Manito 45 )
160117,SETÚBAL (AV REP GUINÉ-BISSAU11) MACONDE,Setúbal ( Avenida Rep Guiné-bissau 11 ) Maconde
160118,SETÚBAL (AV REP GUINÉ-BISSAU11) MACONDE,Setúbal ( Avenida Rep Guiné-bissau 11 ) Maconde
160119,SETÚBAL(AV ALEX HERCULANO)FRANGO VAIDOSO,Setúbal ( Avenida Alexandre Herculano ) Frango Vaidoso
160123,SETÚBAL (AV ALEXANDRE HERCULANO) BONFIM,Setúbal ( Avenida Alexandre Herculano ) Bonfim
160127,SETÚBAL (AV LUÍSA TODI 61),Setúbal ( Avenida Luísa Todi 61 )
160129,SETÚBAL (R ENG FERREIRA DA CUNHA),Setúbal ( Rua Engenheira Ferreira Da Cunha )
160131,SETÚBAL (AV JAIME REBELO),Setúbal ( Avenida Jaime Rebelo )
160133,SETÚBAL (AV LUISA TODI 92),Setúbal ( Avenida Luisa Todi 92 )
160135,SETÚBAL (AV LUISA TODI 310),Setúbal ( Avenida Luisa Todi 310 )
160137,SETÚBAL (AV 5 OUTUBRO 136),Setúbal ( Avenida 5 Outubro 136 )
160139,SETÚBAL (AV 5 OUTUBRO 42),Setúbal ( Avenida 5 Outubro 42 )
160141,SETÚBAL (AV MANUEL Mª PORTELA 62),Setúbal ( Avenida Manuel Maria Portela 62 )
160143,SETÚBAL (AV M LIMA FREITAS)C COMERCIAL,Setúbal ( Avenida M Lima Freitas ) Centro Comercial
160145,SETÚBAL (AV MESTRE LIMA FREITAS 20),Setúbal ( Avenida Mestre Lima Freitas 20 )
160146,SETÚBAL (AV MESTRE LIMA FREITAS 20),Setúbal ( Avenida Mestre Lima Freitas 20 )
160147,SETÚBAL (NOVA SINTRA) ESC BÁSICA AZEDA,Setúbal ( Nova Sintra ) Escola Básica Azeda
160148,SETÚBAL (NOVA SINTRA) ESC BÁSICA AZEDA,Setúbal ( Nova Sintra ) Escola Básica Azeda
160149,SETÚBAL (R NOVA SINTRA 8B),Setúbal ( Rua Nova Sintra 8 B )
160151,SETÚBAL (R NOVA SINTRA 52),Setúbal ( Rua Nova Sintra 52 )
160157,KM 39200 - LGO COMBATENTES,Quilómetro 39200 - Largo Combatentes
160158,KM 39200 - LGO COMBATENTES,Quilómetro 39200 - Largo Combatentes
160159,SETÚBAL (AV LUÍSA TODI 281),Setúbal ( Avenida Luísa Todi 281 )
160161,SETÚBAL (AV LUÍSA TODI) LGO JESUS,Setúbal ( Avenida Luísa Todi ) Largo Jesus
160163,SETÚBAL (AV LUISA TODI 3) FINANÇAS,Setúbal ( Avenida Luisa Todi 3 ) Finanças
160165,ESTRADA DA GRAÇA 288,Estrada Da Graça 288
160166,ESTRADA DA GRAÇA 288,Estrada Da Graça 288
160167,SETÚBAL (AV D MANUEL I),Setúbal ( Avenida Dom Manuel Primeiro )
160168,SETÚBAL (AV D MANUEL I),Setúbal ( Avenida Dom Manuel Primeiro )
160169,SETÚBAL (R PD JOSÉ M N SILVA)XR CEVEDE,Cruzamento Entre Setúbal ( Rua Professor Doutor José M N Silva ) E Rua Cevede
160170,SETÚBAL (R PD JOSÉ M N SILVA)XR CEVEDE,Cruzamento Entre Setúbal ( Rua Professor Doutor José M N Silva ) E Rua Cevede
160171,SETÚBAL (R PD JOSÉ M NUNES SILVA 113),Setúbal ( Rua Professor Doutor José M Nunes Silva 113 )
160172,SETÚBAL (R PD JOSÉ M NUNES SILVA 113),Setúbal ( Rua Professor Doutor José M Nunes Silva 113 )
160173,SETÚBAL (R PD JOSÉ Mª NUNES SILVA 30),Setúbal ( Rua Professor Doutor José Maria Nunes Silva 30 )
160174,SETÚBAL (R PD JOSÉ Mª NUNES SILVA 30),Setúbal ( Rua Professor Doutor José Maria Nunes Silva 30 )
160175,SETÚBAL (AV SOEIRO PEREIRA GOMES)CAB LUZ,Setúbal ( Avenida Soeiro Pereira Gomes ) Cab Luz
160177,SETÚBAL (AV BENTO JESUS CARAÇA 22),Setúbal ( Avenida Bento Jesus Caraça 22 )
160179,SETÚBAL(AV BENTO JESUS CARAÇA)JD LANCHOA,Setúbal ( Avenida Bento Jesus Caraça ) Jd Lanchoa
160181,SETÚBAL (R ALJUBARROTA 1),Setúbal ( Rua Aljubarrota 1 )
160183,SETÚBAL(AV DESCOBERTAS)ESC COND MANOBRAS,Setúbal ( Avenida Descobertas ) Escola Cond Manobras
160184,SETÚBAL(AV DESCOBERTAS)ESC COND MANOBRAS,Setúbal ( Avenida Descobertas ) Escola Cond Manobras
160186,ESTR ALGERUZ (BOMBEIROS),Estrada Algeruz ( Bombeiros )
160189,SETÚBAL (AV M LIMA FREITAS)C COMERCIAL,Setúbal ( Avenida M Lima Freitas ) Centro Comercial
160191,ESTR ALGERUZ ( BOMBEIROS),Estrada Algeruz ( Bombeiros )
160193,SETÚBAL (R ROSMANINHO 9),Setúbal ( Rua Rosmaninho 9 )
160194,SETÚBAL (R ROSMANINHO 9),Setúbal ( Rua Rosmaninho 9 )
160195,SETÚBAL (AV BENTO JESUS CARAÇA 1A),Setúbal ( Avenida Bento Jesus Caraça 1 A )
160197,SETÚBAL (AV SOEIRO PEREIRA GOMES)CAB LUZ,Setúbal ( Avenida Soeiro Pereira Gomes ) Cab Luz
160199,SETÚBAL (AV LUISA TODI 418),Setúbal ( Avenida Luisa Todi 418 )
160201,SETÚBAL(ESTR CIPRESTES)PST ABASTECIMENTO,Setúbal ( Estrada Ciprestes ) Posto De Abastecimento
160205,SETÚBAL (AV ANTERO QUENTAL 71) VIADUTO,Setúbal ( Avenida Antero Quental 71 ) Viaduto
160207,SETÚBAL (AV CORAÇÃO MARIA) C COMERCIAL,Setúbal ( Avenida Coração Maria ) Centro Comercial
160209,SETÚBAL (AV SOEIRO PEREIRA GOMES) TERM,Setúbal ( Avenida Soeiro Pereira Gomes ) Term
160211,SETÚBAL (AV JAIME CORTESÃO 40),Setúbal ( Avenida Jaime Cortesão 40 )
160213,SETÚBAL (R ALMEIDA GARRETT 14),Setúbal ( Rua Almeida Garrett 14 )
160215,SETÚBAL (R ALJUBARROTA 1),Setúbal ( Rua Aljubarrota 1 )
160217,SETÚBAL (R TRATADO TORDESILHAS),Setúbal ( Rua Tratado Tordesilhas )
160218,SETÚBAL (R TRATADO TORDESILHAS),Setúbal ( Rua Tratado Tordesilhas )
160219,SETÚBAL (AV ALENTEJO 6),Setúbal ( Avenida Alentejo 6 )
160220,SETÚBAL (AV ALENTEJO 6),Setúbal ( Avenida Alentejo 6 )
160221,SETÚBAL (AV INFANTE D HENRIQUE 39),Setúbal ( Avenida Infante Dom Henrique 39 )
160222,SETÚBAL (AV INFANTE D HENRIQUE 39),Setúbal ( Avenida Infante Dom Henrique 39 )
160223,SETÚBAL (AV ALEXANDRE HERCULANO) BONFIM,Setúbal ( Avenida Alexandre Herculano ) Bonfim
160225,SETÚBAL (AV LUISA TODI) CASINO,Setúbal ( Avenida Luisa Todi ) Casino
160227,SETÚBAL (R GIL EANES 16),Setúbal ( Rua Gil Eanes 16 )
160229,SETÚBAL (AV BELA VISTA) SUPERMERCADO,Setúbal ( Avenida Bela Vista ) Supermercado
160230,SETÚBAL (AV BELA VISTA) SUPERMERCADO,Setúbal ( Avenida Bela Vista ) Supermercado
160231,SETÚBAL (AV BELA VISTA BLOCO 5),Setúbal ( Avenida Bela Vista Bloco 5 )
160232,SETÚBAL (AV BELA VISTA BLOCO 5),Setúbal ( Avenida Bela Vista Bloco 5 )
160233,SETÚBAL (R PITEIRAS) CENTRO CULTURAL,Setúbal ( Rua Piteiras ) Centro Cultural
160234,SETÚBAL (R PITEIRAS) CENTRO CULTURAL,Setúbal ( Rua Piteiras ) Centro Cultural
160235,SETÚBAL (R PITEIRAS),Setúbal ( Rua Piteiras )
160237,SETÚBAL (R ESTEVAS 3),Setúbal ( Rua Estevas 3 )
160239,SETÚBAL (R ADRIANO CORREIA OLIVEIRA) ESC,Setúbal ( Rua Adriano Correia Oliveira ) Esc
160240,SETÚBAL (R ADRIANO CORREIA OLIVEIRA) ESC,Setúbal ( Rua Adriano Correia Oliveira ) Esc
160241,SETÚBAL (R ADRIANO CORREIA OLIVEIRA),Setúbal ( Rua Adriano Correia Oliveira )
160242,SETÚBAL (R ADRIANO CORREIA OLIVEIRA),Setúbal ( Rua Adriano Correia Oliveira )
160243,SETÚBAL (AV ALENTEJO) X (4 CAMINHOS),Cruzamento Entre Setúbal ( Avenida Alentejo ) E ( 4 Caminhos )
160245,SETÚBAL (AV PEDRO ÁLVARES CABRAL 11),Setúbal ( Avenida Pedro Álvares Cabral 11 )
160246,SETÚBAL (AV PEDRO ÁLVARES CABRAL 11),Setúbal ( Avenida Pedro Álvares Cabral 11 )
160247,SETÚBAL (R LÁCIA ENCARNAÇÃO MARACOTO 5),Setúbal ( Rua Lácia Encarnação Maracoto 5 )
160249,SETÚBAL (R JOSÉ LEITE VASCONCELOS 13),Setúbal ( Rua José Leite Vasconcelos 13 )
160251,SETÚBAL (R JORGE SOUSA 18),Setúbal ( Rua Jorge Sousa 18 )
160253,EN 10 KM38 - POSTO COMBUSTIVEL,Estrada Nacional 10 Quilómetro 38 - Posto De Combustivel
160254,EN 10 KM38 - POSTO COMBUSTIVEL,Estrada Nacional 10 Quilómetro 38 - Posto De Combustivel
160255,SETÚBAL (R ALVES SILVA 12),Setúbal ( Rua Alves Silva 12 )
160256,SETÚBAL (R ALVES SILVA 12),Setúbal ( Rua Alves Silva 12 )
160257,SETÚBAL (R NOSSA S CARMO) ESC,Setúbal ( Rua Nossa São Carmo ) Esc
160259,SETÚBAL (R BATALHA VISO 103) C SAÚDE,Setúbal ( Rua Batalha Viso 103 ) Centro De Saúde
160260,SETÚBAL (R BATALHA VISO 103) C SAÚDE,Setúbal ( Rua Batalha Viso 103 ) Centro De Saúde
160261,SETÚBAL (R BATALHA VISO 84),Setúbal ( Rua Batalha Viso 84 )
160262,SETÚBAL (R BATALHA VISO 84),Setúbal ( Rua Batalha Viso 84 )
160263,SETÚBAL (R BATALHA VISO 203),Setúbal ( Rua Batalha Viso 203 )
160264,SETÚBAL (R BATALHA VISO 203),Setúbal ( Rua Batalha Viso 203 )
160265,SETÚBAL (Bº NOVO VISO) ASSOC MORADORES,Setúbal ( Bairro Novo Viso ) Associação Moradores
160266,SETÚBAL (Bº NOVO VISO) ASSOC MORADORES,Setúbal ( Bairro Novo Viso ) Associação Moradores
160267,SETÚBAL ( ESC SECUNDÁRIA VISO),Setúbal ( Escola Secundária Viso )
160268,SETÚBAL ( ESC SECUNDÁRIA VISO),Setúbal ( Escola Secundária Viso )
160269,SETÚBAL (R BATALHA VISO 49) ESC,Setúbal ( Rua Batalha Viso 49 ) Esc
160271,SETÚBAL (R GEN DANIEL SOUSA 110),Setúbal ( Rua General Daniel Sousa 110 )
160272,SETÚBAL (R GEN DANIEL SOUSA 110),Setúbal ( Rua General Daniel Sousa 110 )
160273,SETÚBAL (R JORGE SOUSA 12),Setúbal ( Rua Jorge Sousa 12 )
160275,AV PEDRO ÁLVARES CABRAL 11,Avenida Pedro Álvares Cabral 11
160279,SETÚBAL (AV. JÚLIO SANTOS),Setúbal ( Avenida Júlio Santos )
160281,SETÚBAL (AV JOAQUIM CAMPOS D),Setúbal ( Avenida Joaquim Campos D )
160283,PARQUE DA BELA VISTA,Parque Da Bela Vista
160285,SETÚBAL (AV BELA VISTA 14),Setúbal ( Avenida Bela Vista 14 )
160286,SETÚBAL (AV BELA VISTA 14),Setúbal ( Avenida Bela Vista 14 )
160287,ESTR ALGERUZ (CEMITÉRIO) X,Estrada Algeruz ( Cemitério ) Cruzamento
160289,ESTR ALGERUZ (VALE ANA GOMES) X,Estrada Algeruz ( Vale Ana Gomes ) Cruzamento
160291,QTA AMIZADE,Quinta Amizade
160293,ESTR ALGERUZ (VALE ANA GOMES) X,Estrada Algeruz ( Vale Ana Gomes ) Cruzamento
160295,ESTR ALGERUZ (CEMITÉRIO) X,Estrada Algeruz ( Cemitério ) Cruzamento
160296,ESTR ALGERUZ (CEMITÉRIO) X,Estrada Algeruz ( Cemitério ) Cruzamento
160297,SETÚBAL (AV CORAÇÃO MARIA) C COMERCIAL,Setúbal ( Avenida Coração Maria ) Centro Comercial
160299,SETÚBAL (AV NATÁLIA CORREIA 8),Setúbal ( Avenida Natália Correia 8 )
160301,SETÚBAL (AV JOAQUIM CAMPOS),Setúbal ( Avenida Joaquim Campos )
160303,SETÚBAL (AV JÚLIO SANTOS),Setúbal ( Avenida Júlio Santos )
160305,MORGADA,Morgada
160306,MORGADA,Morgada
160307,ESTR MORGADA ( 42),Estrada Morgada ( 42 )
160308,ESTR MORGADA ( 42),Estrada Morgada ( 42 )
160309,ESTR MORGADA (96),Estrada Morgada ( 96 )
160310,ESTR MORGADA (96),Estrada Morgada ( 96 )
160311,ESTR MORGADA (182),Estrada Morgada ( 182 )
160312,ESTR MORGADA (182),Estrada Morgada ( 182 )
160313,ESTR MORGADA (240),Estrada Morgada ( 240 )
160314,ESTR MORGADA (240),Estrada Morgada ( 240 )
160315,ESTR MORGADA (282),Estrada Morgada ( 282 )
160316,ESTR MORGADA (282),Estrada Morgada ( 282 )
160317,ALTO FARALHÃO,Alto Faralhão
160318,ALTO FARALHÃO,Alto Faralhão
160319,FARALHÃO ( ESC),Faralhão ( Escola )
160320,FARALHÃO ( ESC),Faralhão ( Escola )
160321,STO OVÍDIO (43),Santo Ovídio ( 43 )
160322,STO OVÍDIO (43),Santo Ovídio ( 43 )
160323,FARALHÃO (EM536-1 11),Faralhão ( Estrada Municipal 536 - 1 11 )
160324,FARALHÃO (EM536-1 11),Faralhão ( Estrada Municipal 536 - 1 11 )
160325,CURVAS X,Curvas Cruzamento
160326,CURVAS X,Curvas Cruzamento
160327,OUTÃO (HOSPITAL ORTOPÉDICO),Outão ( Hospital Ortopédico )
160328,OUTÃO (HOSPITAL ORTOPÉDICO),Outão ( Hospital Ortopédico )
160329,OUTÃO X,Outão Cruzamento
160330,OUTÃO X,Outão Cruzamento
160331,SÉCIL,Sécil
160332,SÉCIL,Sécil
160333,RASCA (ECOPARQUE),Rasca ( Ecoparque )
160334,RASCA (ECOPARQUE),Rasca ( Ecoparque )
160335,COMENDA (PARQUE MERENDAS),Comenda ( Parque Merendas )
160336,COMENDA (PARQUE MERENDAS),Comenda ( Parque Merendas )
160341,ALBARQUEL (N10-4),Albarquel (estrada Nacional 10 4 )
160342,ALBARQUEL (N10-4),Albarquel (estrada Nacional 10 4 )
160343,EN 379-1 (TOCA PAI LOPES),Estrada Nacional 379 - 1 ( Toca Pai Lopes )
160344,EN 379-1 (TOCA PAI LOPES),Estrada Nacional 379 - 1 ( Toca Pai Lopes )
160345,EN 379-1 X PARQUE URBANO ALBARQUEL,Cruzamento Entre Estrada Nacional 379 - 1 E Parque Urbano Albarquel
160346,EN 379-1 X PARQUE URBANO ALBARQUEL,Cruzamento Entre Estrada Nacional 379 - 1 E Parque Urbano Albarquel
160347,SETÚBAL (AV LUÍSA TODI 353),Setúbal ( Avenida Luísa Todi 353 )
160349,SETÚBAL (AV 5 OUTUBRO) ANTIGA RODOVIÁRIA,Setúbal ( Avenida 5 Outubro ) Antiga Rodoviária
160351,SETÚBAL (AV LUISA TODI 472) PIRILAMPOS,Setúbal ( Avenida Luisa Todi 472 ) Pirilampos
160353,SETÚBAL (AV LUISA TODI620)ESCAD CASTELO,Setúbal ( Avenida Luisa Todi 620 ) Escad Castelo
160355,FÁBRICA SÉCIL (PORTARIA),Fábrica Sécil ( Portaria )
160356,FÁBRICA SÉCIL (PORTARIA),Fábrica Sécil ( Portaria )
160357,FÁBRICA SÉCIL (FORNO),Fábrica Sécil ( Forno )
160358,FÁBRICA SÉCIL (FORNO),Fábrica Sécil ( Forno )
160359,VALE RASCA ( BECO DA RIBEIRA),Vale Rasca ( Beco Da Ribeira )
160360,VALE RASCA ( BECO DA RIBEIRA),Vale Rasca ( Beco Da Ribeira )
160361,RASCA,Rasca
160362,RASCA,Rasca
160363,ALTO RASCA ( 3),Alto Rasca ( 3 )
160364,ALTO RASCA ( 3),Alto Rasca ( 3 )
160365,CASAL CRAMUAL,Casal Cramual
160366,CASAL CRAMUAL,Casal Cramual
160367,CASAL FORRETA X,Casal Forreta Cruzamento
160368,CASAL FORRETA X,Casal Forreta Cruzamento
160369,RASCA X,Rasca Cruzamento
160370,RASCA X,Rasca Cruzamento
160371,PÇ MOURO(R HENR ROSA)DEP RETIRO FERNANDO,Praça Mouro ( Rua Henrique Rosa ) Depósito Retiro Fernando
160374,QTA AMIZADE (1 ROTUNDA),Quinta Amizade ( 1 Rotunda )
160375,SETÚBAL (AV MESTRE LIMA FREITAS 41),Setúbal ( Avenida Mestre Lima Freitas 41 )
160377,QTA AMIZADE (R ANT J ROSA) DEPOIS ROT,Quinta Amizade ( Rua António J Rosa ) Depois Rotunda
160379,BREJOS CANES (208),Brejos Canes ( 208 )
160380,BREJOS CANES (208),Brejos Canes ( 208 )
160381,BREJOS CANES ( QTA CANTINHO AMOR),Brejos Canes ( Quinta Cantinho Amor )
160382,BREJOS CANES ( QTA CANTINHO AMOR),Brejos Canes ( Quinta Cantinho Amor )
160383,MOURISCA (R BAÍA SADO 12),Mourisca ( Rua Baía Sado 12 )
160384,MOURISCA (R BAÍA SADO 12),Mourisca ( Rua Baía Sado 12 )
160385,ESTR VL ROSA-MOUR (URB NV)XQTA FRAGOSO,Cruzamento Entre Estrada Vale Rosa-mour ( Urbanização Nv ) E Quinta Fragoso
160386,ESTR VL ROSA-MOUR (URB NV)XQTA FRAGOSO,Cruzamento Entre Estrada Vale Rosa-mour ( Urbanização Nv ) E Quinta Fragoso
160387,VALE ROSA,Vale Rosa
160388,VALE ROSA,Vale Rosa
160389,R DO ALTO GUERRA 2,Rua Do Alto Guerra 2
160390,R DO ALTO GUERRA 2,Rua Do Alto Guerra 2
160391,R DO ALTO GUERRA 20,Rua Do Alto Guerra 20
160393,R DO ALTO GUERRA 68,Rua Do Alto Guerra 68
160395,ALTO GUERRA (ACESSO EN 10),Alto Guerra ( Acesso Estrada Nacional 10 )
160397,POÇO MOURO (EN 10) VIV MALAGUETA,Poço Mouro ( Estrada Nacional 10 ) Vivenda Malagueta
160398,POÇO MOURO (EN 10) VIV MALAGUETA,Poço Mouro ( Estrada Nacional 10 ) Vivenda Malagueta
160399,SETÚBAL(R ENG FERR DIAS)XR ENG PAULO B,Cruzamento Entre Setúbal ( Rua Engenheira Ferreira Dias ) E Rua Engenheiro Paulo B
160401,SETÚBAL (AV DESCOBERTAS 45),Setúbal ( Avenida Descobertas 45 )
160403,SETÚBAL (AV DESCOBERTAS) CENTRO SAÚDE,Setúbal ( Avenida Descobertas ) Centro Saúde
160404,SETÚBAL (AV DESCOBERTAS) CENTRO SAÚDE,Setúbal ( Avenida Descobertas ) Centro Saúde
160405,SETÚBAL (R ALJUBARROTA 20),Setúbal ( Rua Aljubarrota 20 )
160407,SETÚBAL (AV LUISA TODI) PST COMBUSTIVEL,Setúbal ( Avenida Luisa Todi ) Posto De Combustivel
160409,SETÚBAL (AV ALEXANDRE HERCULANO 30),Setúbal ( Avenida Alexandre Herculano 30 )
160411,SETÚBAL (R GAMA BRAGA 25),Setúbal ( Rua Gama Braga 25 )
160413,SETÚBAL (R ENGº MAMEDE FIALHO 6),Setúbal ( Rua Engº Mamede Fialho 6 )
160415,ALTO GUERRA (EN 10) SEMÁFOROS,Alto Guerra ( Estrada Nacional 10 ) Semáforos
160417,VALE ROSA,Vale Rosa
160419,SETÚBAL(AV AVELAR BROTERO)BºCAMOLAS-TERM,Setúbal ( Avenida Avelar Brotero ) Bºcamolas-term
160421,SETÚBAL (LGO CAMPO FLORES 31),Setúbal ( Largo Campo Flores 31 )
160423,SETÚBAL (R GREGÓRIO LOPES 7),Setúbal ( Rua Gregório Lopes 7 )
160425,SETÚBAL (ESTR CIPRESTES) OFICINAS MUNICI,Setúbal ( Estrada Ciprestes ) Oficinas Municipais
160426,SETÚBAL (ESTR CIPRESTES) OFICINAS MUNICI,Setúbal ( Estrada Ciprestes ) Oficinas Municipais
160427,SETÚBAL (R BOMBEIROS SETÚBAL 13),Setúbal ( Rua Bombeiros Setúbal 13 )
160428,SETÚBAL (R BOMBEIROS SETÚBAL 13),Setúbal ( Rua Bombeiros Setúbal 13 )
160429,SETÚBAL (R PINHEIRINHOS 6),Setúbal ( Rua Pinheirinhos 6 )
