stop_id,tts
020419,Charnéca De Caparíca ( Cruzamento Entre ( Rua António André ) E ( Rua Do Pinheirinho ) )
020421,Charnéca De Caparíca Rua Pedro Costa 13 ( Escola )
020422,Charnéca De Caparíca Rua Pedro Costa 13 ( Escola )
020423,Charnéca De Caparíca ( Rua António Andrade 1215 )
020425,Rua Direita Pragal ( Escola Secundária )
020427,Almada ( Rua Dom João Castro 84 )
020429,Cacilhas ( Terminal ) ( P 6 )
020431,( I. C. 20 ) Serrado Depois Posto De Abastecimento
020433,Funchalinho ( Nó )
020435,Costa Da Caparíca ( I. C. 20 ) Cemitério
020437,Avenida 1º De Maio 19
020438,Avenida 1º De Maio 19
020439,Avenida General Humberto Delgado
020440,Avenida General Humberto Delgado
020441,Avenida General Humberto Delgado ( Lota Costa )
020442,Avenida General Humberto Delgado ( Lota Costa )
020443,Costa Da Caparíca ( Avenida General Humberto Delgado ) Parque
020444,Costa Da Caparíca ( Avenida General Humberto Delgado ) Parque
020445,Funchalinho ( Nó )
020447,Monte De Caparíca ( I. C. 20 ) Escola Casas Velhas
020449,Cacilhas ( Terminal ) ( P 1 )
020451,Costa Da Caparíca ( Cruzamento Entre ( Avenida Afonso Albuquerque 8 Á ) E ( Rua Macau ) )
020452,Costa Da Caparíca ( Cruzamento Entre ( Avenida Afonso Albuquerque 8 Á ) E ( Rua Macau ) )
020453,Costa Da Caparíca ( Estrada Nacional 10 - 1 217 ) Avenida Afonso Albuquerque ( Número 219 )
020454,Costa Da Caparíca ( Estrada Nacional 10 - 1 217 ) Avenida Afonso Albuquerque ( Número 219 )
020455,Costa Da Caparíca ( Avenida Mar ( Número 22 ) )
020456,Costa Da Caparíca ( Avenida Mar ( Número 22 ) )
020457,Costa Da Caparíca ( Avenida Oceano ( Número 10 ) )
020458,Costa Da Caparíca ( Avenida Oceano ( Número 10 ) )
020459,Costa Da Caparíca ( Cruzamento Entre ( Avenida Oceano ) E ( Rua O E Serpa ( Escola ) ) )
020460,Costa Da Caparíca ( Cruzamento Entre ( Avenida Oceano ) E ( Rua O E Serpa ( Escola ) ) )
020461,Costa Da Caparíca ( Rua Miguel Torga 2 )
020462,Costa Da Caparíca ( Rua Miguel Torga 2 )
020463,Avenida Afonso Albuquerque ( Rotunda Inatel )
020465,Avenida Afonso Albuquerque ( Campismo )
020467,Costa Da Caparíca ( Rua Manuel Agro Far ( Número 50 ) )
020469,Avenida Afonso Albuquerque ( Campismo )
020471,Avenida Afonso Albuquerque ( Rotunda Inatel )
020473,Charnéca De Caparíca ( Rua Dom João Quinto ( Número 38 ) )
020474,Charnéca De Caparíca ( Rua Dom João Quinto ( Número 38 ) )
020475,Charnéca De Caparíca ( Rua Dom João Quinto 62 )
020476,Charnéca De Caparíca ( Rua Dom João Quinto 62 )
020477,Charnéca De Caparíca ( Rua Dom João Quinto 120 )
020478,Charnéca De Caparíca ( Rua Dom João Quinto 120 )
020479,Charnéca De Caparíca ( Rua Dom João Quinto 137 )
020480,Charnéca De Caparíca ( Rua Dom João Quinto 137 )
020481,Estrada Nacional 377 ( Pinhal Rei ) Antes Cruzamento
020482,Estrada Nacional 377 ( Pinhal Rei ) Antes Cruzamento
020483,Fonte Telha ( Brigada Fiscal )
020484,Fonte Telha ( Brigada Fiscal )
020485,Fonte Telha ( Praia )
020486,Fonte Telha ( Praia )
020487,Fonte Telha ( Brigada Fiscal )
020489,Cacilhas ( Terminal ) ( P 4 )
020491,Cacilhas ( Avenida 25 Abril ( Número 3 Á ) )
020492,Cacilhas ( Avenida 25 Abril ( Número 3 Á ) )
020493,Cacilhas ( Avenida Aliança Povo Mfa ) Lisnave
020494,Cacilhas ( Avenida Aliança Povo Mfa ) Lisnave
020495,Cacilhas ( Avenida Aliança Povo Mfa 64 ) Escola
020496,Cacilhas ( Avenida Aliança Povo Mfa 64 ) Escola
020497,Cova Piedade ( Elvas ) Hospital
020499,Laranjeiro ( Avenida 23 Julho )
020500,Laranjeiro ( Avenida 23 Julho )
020501,Laranjeiro Rua Cruz Vermelha 7 Á ( Escola )
020502,Laranjeiro Rua Cruz Vermelha 7 Á ( Escola )
020503,Feijó ( Alameda Guerra Junqueiro 25 B )
020504,Feijó ( Alameda Guerra Junqueiro 25 B )
020505,Feijó ( Rua Castanheiros N 13 B ) Jardim
020506,Feijó ( Rua Castanheiros N 13 B ) Jardim
020507,Feijó Rua Castanheiros 39 ( Espaço Cidadão )
020508,Feijó Rua Castanheiros 39 ( Espaço Cidadão )
020509,Laranjeiro ( Rua Isidoro Ferreira ) Farmácia
020510,Laranjeiro ( Rua Isidoro Ferreira ) Farmácia
020511,Feijó Práça Francisco Taborda ( Parque/rotunda )
020512,Feijó Práça Francisco Taborda ( Parque/rotunda )
020513,Feijó ( Rua Alembrança ) Escola Segundo E Terceiro Ciclo
020515,Feijó ( Rua Alembrança 29 Cê )
020516,Feijó ( Rua Alembrança 29 Cê )
020517,Feijó ( Mercado Levante ) Avenida Doutor António Elvas
020518,Feijó ( Mercado Levante ) Avenida Doutor António Elvas
020519,Feijó ( Zona Industrial ) Cemitério
020521,Feijó ( Almada Fórum ) Traseiras
020522,Feijó ( Almada Fórum ) Traseiras
020523,Feijó Rua Henrique Mota ( Almada Fórum )
020524,Feijó Rua Henrique Mota ( Almada Fórum )
020525,Vale Mourelos ( Cruzamento Entre ( Rua António Calado ) E ( Rua Quinta Secundária ) )
020526,Vale Mourelos ( Cruzamento Entre ( Rua António Calado ) E ( Rua Quinta Secundária ) )
020527,Vale Mourelos Rua António Calado ( Rotunda )
020528,Vale Mourelos Rua António Calado ( Rotunda )
020529,Feijó ( Zona Industrial ) Cemitério
020531,Feijó ( Rua Alembrança ) Escola Segundo E Terceiro Ciclo
020533,Cova Piedade ( Largo 5 Outubro ) Jardim
020534,Cova Piedade ( Largo 5 Outubro ) Jardim
020535,Cova Piedade Avenida Aliança Povo ( Hospital )
020537,Cova Piedade Caramujo ( Parque Tst/etar )
020538,Cova Piedade Caramujo ( Parque Tst/etar )
020539,Cruzamento Entre ( Trafaria Estrada Nacional 377 1 ) E ( Rua Primeiro De Maio ( Escola ) )
020540,Cruzamento Entre ( Trafaria Estrada Nacional 377 1 ) E ( Rua Primeiro De Maio ( Escola ) )
020541,Trafaria ( Cruzamento Entre ( Estrada Militar ) E ( Escola Básica ) )
020542,Trafaria ( Cruzamento Entre ( Estrada Militar ) E ( Escola Básica ) )
020543,Quinta Corvina ( Estrada Militar )
020544,Quinta Corvina ( Estrada Militar )
020545,Quinta Corvina ( Cruzamento Entre ( Estrada Militar 65 ) E ( Rua Vinha ) )
020546,Quinta Corvina ( Cruzamento Entre ( Estrada Militar 65 ) E ( Rua Vinha ) )
020547,Quinta Raposeira ( Rua Bela Vista 250 )
020548,Quinta Raposeira ( Rua Bela Vista 250 )
020549,Quinta Raposeira ( Rua Bento Gonc ( Número 78 ) )
020550,Quinta Raposeira ( Rua Bento Gonc ( Número 78 ) )
020551,Trafaria ( Rua Artilharia Costa ) Posto De Abastecimento
020553,Rua Da Bela Vista
020555,Lazarim ( Cruzamento Entre ( Estrada Nacional 10 - 1 ) E ( Costa ( Campo Flores ) ) )
020556,Lazarim ( Cruzamento Entre ( Estrada Nacional 10 - 1 ) E ( Costa ( Campo Flores ) ) )
020557,Trafaria ( Estrada Militar ) Quartel Militar 15
020558,Trafaria ( Estrada Militar ) Quartel Militar 15
020559,Trafaria ( Rua Artilharia Costa ) Guárda Republicana
020560,Trafaria ( Rua Artilharia Costa ) Guárda Republicana
020561,Trafaria Avenida Afonso Albuquerque ( Estrada Nacional 10 - 1 ) B Pescad
020563,Trafaria ( Estrada Nacional 10 - 1 ) Avenida Afonso Albuquerque 123
020565,Costa Da Caparíca ( Estrada Nacional 10 - 1 Avenida Afonso Albuquerque 113 )
020567,Cóva Vapor Rua Mário Viegas ( Portão Mar )
020568,Cóva Vapor Rua Mário Viegas ( Portão Mar )
020569,Cova Vapor ( Rua Parque 149 ) Posto E. D. P.
020571,São João Da Caparíca ( Avenida Afonso De Albuquerque 129 )
020573,São João Da Caparíca ( Estrada Nacional 10 - 1 ) Avenida Afonso Albuquerque 129
020575,Costa Da Caparíca ( Estrada Nacional 10 - 1 ) Campo Pepita
020577,Trafaria ( Estrada Nacional 10 - 1 ) São Pedro Trafaria 123
020579,Trafaria ( Estrada Nacional 10 - 1 ) B Pescadores ( Escola )
020581,Rua Da Bica
020583,Cruzamento Entre ( Lazarim ( Estrada Nacional 10 - 1 ) ) E ( Vale Figueira )
020584,Cruzamento Entre ( Lazarim ( Estrada Nacional 10 - 1 ) ) E ( Vale Figueira )
020585,Sobreda ( Cruzamento Entre ( Rua J F Dias 25 ) E ( Quinta Francesa ) )
020586,Sobreda ( Cruzamento Entre ( Rua J F Dias 25 ) E ( Quinta Francesa ) )
020587,Sobreda Rua Petrónio Amor Barros ( Junta De Freguesia )
020588,Sobreda Rua Petrónio Amor Barros ( Junta De Freguesia )
020589,Sobreda Rua Petró Á Barros ( Igreja )
020590,Sobreda Rua Petró Á Barros ( Igreja )
020591,Sobreda ( Estrada Nacional 10 - 1 ) Quinta Da Caneira
020592,Sobreda ( Estrada Nacional 10 - 1 ) Quinta Da Caneira
020593,Cruzamento Entre ( Sobreda ( Estrada Nacional 10 - 1 ) ) E ( Texugo ( Rotunda ) )
020594,Cruzamento Entre ( Sobreda ( Estrada Nacional 10 - 1 ) ) E ( Texugo ( Rotunda ) )
020595,Alto Índio ( Estrada Alto Índio 2 )
020596,Alto Índio ( Estrada Alto Índio 2 )
020597,Rua Alto Índio 4 ( Polidesportivo )
020598,Rua Alto Índio 4 ( Polidesportivo )
020599,Feijó ( Vale Mourelos 3 )
020600,Feijó ( Vale Mourelos 3 )
020601,Feijó ( Externato/ Cemitério )
020603,Sobreda Avenida República ( Centro Comercial V Atlântico )
020605,Sobreda ( Rua Jaime Ferreira Dias 5 )
020606,Sobreda ( Rua Jaime Ferreira Dias 5 )
020607,Vale Figueira ( Rua Vale Figueira ) Cabine E. D. P.
020609,Rua Vale Figueira 81 ( Hospital Vet )
020611,Sobreda ( Estrada Nacional 10 - 1 ) Pista Municipal Atletismo
020612,Sobreda ( Estrada Nacional 10 - 1 ) Pista Municipal Atletismo
020613,Sobreda ( Estrada Nacional 10 - 1 7 Á ) Bairro São João
020614,Sobreda ( Estrada Nacional 10 - 1 7 Á ) Bairro São João
020615,Sobreda ( Rua Manuel Parada ) Escola Secundária
020616,Sobreda ( Rua Manuel Parada ) Escola Secundária
020617,Sobreda Avenida República ( Centro Comercial )
020619,Vale Figueira ( Cruzamento Entre ( Rua General Humberto Delgado ) E ( Rua Povo ) )
020621,Vale Fig ( Cruzamento Entre ( Rua Vale Figueira ) E ( Rua Lusíadas ) )
020623,Rua Vale Do Fetal
020625,Rua 31 De Janeiro 1981
020627,Vale Fetal ( Cruzamento Entre ( Rua Sidónio Pais ) E ( Travessa Wanda R ) )
020629,Rua Da Quinta Nova
020631,Rua Fernando Namora ( Desportivo Recreativo Quinta Nova )
020633,Rua Ver O Mar
020634,Rua Ver O Mar
020635,Rua Augusto Rosa
020636,Rua Augusto Rosa
020637,Costa Da Caparíca ( Torre Argolas ) Terminál ( P 1 )
020639,Costa Da Caparíca Avenida Doutora Aresta Branco 13 ( Rotunda )
020641,Costa Da Caparíca ( I. C. 20 ) Cemitério
020643,Capuchos ( Estrada Nacional 10 - 1 ) 738 ( Rotunda )
020644,Capuchos ( Estrada Nacional 10 - 1 ) 738 ( Rotunda )
020645,Santo António Capuchos ( Estrada Nacional 10 - 1 ) 703
020646,Santo António Capuchos ( Estrada Nacional 10 - 1 ) 703
020647,Estrelinha ( Estrada Nacional 10 - 1 674 ) Capuchos
020649,Vila Nova Caparica ( Estrada Nacional 10 - 1 601 ) Centro
020650,Vila Nova Caparica ( Estrada Nacional 10 - 1 601 ) Centro
020651,Lazarim Pilotos Estrada Nacional 10 - 1 ( Rua Bartolomeu Dias )
020652,Lazarim Pilotos Estrada Nacional 10 - 1 ( Rua Bartolomeu Dias )
020653,Bairro Fundo Fomento ( Rua 3 Vales ( Número 44 ) )
020655,Rua Do Areeiro ( Frente Á 33 )
020657,Lazarim ( Rua Areeiro ) Rotunda Campo Flores
020659,Estrelinha ( Estrada Nacional 10 - 1 674 ) Quinta Estrelinha
020661,Costa Da Caparíca ( Avenida Doutora Aresta Branco ) Mercado
020663,Costa Da Caparíca ( Avenida Dom Sebastião 10 )
020665,Costa Da Caparíca Rua Doutor Horácio São Louro
020667,Sobreda ( Cruzamento Entre ( Estrada Nacional 10 - 1 ) E ( Rua Quinta Francesa 4 ) )
020668,Sobreda ( Cruzamento Entre ( Estrada Nacional 10 - 1 ) E ( Rua Quinta Francesa 4 ) )
020669,Sobreda ( Estrada Nacional 10 - 1 ) 202 Texugo ( Rotunda )
020670,Sobreda ( Estrada Nacional 10 - 1 ) 202 Texugo ( Rotunda )
020671,Feijó ( Rua Doutor António Elvas 108 ) Farmácia
020672,Feijó ( Rua Doutor António Elvas 108 ) Farmácia
020673,Feijó ( Rua Oliveira Martins 8 )
020674,Feijó ( Rua Oliveira Martins 8 )
020675,Alameda Guerra Junqueiro ( Pavilhão Municipal )
020676,Alameda Guerra Junqueiro ( Pavilhão Municipal )
020677,Rua 8 De Setembro
020679,Rua Dom José Carlos De Melo ( Escola Naval )
020680,Rua Dom José Carlos De Melo ( Escola Naval )
020681,Laranjeiro Avenida 23 Julho ( Oásis )
020682,Laranjeiro Avenida 23 Julho ( Oásis )
020683,Laranjeiro ( Avenida 23 Julho ) Tst
020684,Laranjeiro ( Avenida 23 Julho ) Tst
020685,Avenida Professor Ruy Luis Gomes
020687,Laranjeiro ( Rua Bento Jesus Caraça 55 )
020689,Laranjeiro ( Rua Bento Jesus Caraça 33 Á )
020691,Laranjeiro ( Rua Dom Manuel 11 ) Estaciona
020693,Laranjeiro Rua Dom Duarte ( Paralélo Rua Eucalip )
020695,Laranjeiro ( Rua Dom Duarte 14 Á ) Mesquita
020696,Laranjeiro ( Rua Dom Duarte 14 Á ) Mesquita
020697,Laranjeiro ( Rua Bento Jesus Caraça 48 )
020699,Avenida Professor Ruy Luis Gomes
020701,Feijó ( Cemitério ) Externato
020703,Costa Da Caparíca ( Avenida Dom Sebastião 10 )
020705,Costa Da Caparíca ( Torre Das Argolas ) Terminál ( P 5 )
020707,Lazarim ( Rua Areeiro ) Rotunda Campo Flores
020709,Morgadinha ( Quinta Quinta Grou ) Rua Movimento Das Forças Armadas 85
020710,Morgadinha ( Quinta Quinta Grou ) Rua Movimento Das Forças Armadas 85
020711,Vale Grou ( Rua Movimento Das Forças Armadas ) Centro Saúde
020712,Vale Grou ( Rua Movimento Das Forças Armadas ) Centro Saúde
020713,Quinta Cerieira ( Rua Movimento Das Forças Armadas 120 )
020714,Quinta Cerieira ( Rua Movimento Das Forças Armadas 120 )
020715,Quinta Cerieira ( Rua Movimento Das Forças Armadas 96 )
020716,Quinta Cerieira ( Rua Movimento Das Forças Armadas 96 )
020717,Quinta Cerieira Rua Quinta Cerieira 52 ( Escola )
020719,Vale Figueira Rua Hermínia Silva ( Escola )
020720,Vale Figueira Rua Hermínia Silva ( Escola )
020721,Vale Figueira ( Rua Tomás Alcaide ) Bairro Chut
020722,Vale Figueira ( Rua Tomás Alcaide ) Bairro Chut
020723,Feijó ( Zona Industrial ) Descida Gato Bravo
020724,Feijó ( Zona Industrial ) Descida Gato Bravo
020725,Feijó Estrada Algazarra ( Ponte )
020726,Feijó Estrada Algazarra ( Ponte )
020727,Cruzamento Entre ( Feijó Estrada Algaz ) E ( Rua Ferreira Soares )
020728,Cruzamento Entre ( Feijó Estrada Algaz ) E ( Rua Ferreira Soares )
020729,Feijó ( Mercado Levante ) Avenida Doutor António Elvas
020730,Feijó ( Mercado Levante ) Avenida Doutor António Elvas
020731,Feijó ( Estrada Algazarra ) Descida Gato Bravo
020733,Costa Da Caparíca ( Avenida Doutora Aresta Branco ) Mercado
020735,Costa Da Caparíca ( Torre Das Argolas ) Terminál ( P 4 )
020737,Costa Da Caparíca Rua Doutor Horácio São Louro
020739,Cóva Piedader António J Gomes 64 B ( Largo 5 Outubro )
020740,Cóva Piedader António J Gomes 64 B ( Largo 5 Outubro )
020741,Cova Piedade ( Elvas ) Hospital
020743,Cova Piedade ( Rua Pedro Nunes ( Número 6 ) )
020744,Cova Piedade ( Rua Pedro Nunes ( Número 6 ) )
020745,Cova Piedade Rua Ramiro Ferrão ( Urpica )
020746,Cova Piedade Rua Ramiro Ferrão ( Urpica )
020747,Rua Ramiro Ferrão Escola Secundária Á Andrade
020748,Rua Ramiro Ferrão Escola Secundária Á Andrade
020749,Cova Piedade ( Rua Ramiro Ferrão 26 )
020750,Cova Piedade ( Rua Ramiro Ferrão 26 )
020751,Cova Piedade ( Rua Ramiro Ferrão 47 )
020753,Rua Marcos De Assunção 15 D
020755,Pragal ( Hospital Garcia De Orta ) Terminal
020756,Pragal ( Hospital Garcia De Orta ) Terminal
020757,Hgo Heliporto
020758,Hgo Heliporto
020759,Pragal ( Hospital Garcia De Orta ) Terminal
020760,Pragal ( Hospital Garcia De Orta ) Terminal
020761,Cova Piedade ( Rua Ramiro Ferrão ) Parque
020763,Cova Piedade ( Largo Romeira ) Terminal
020765,Alto Índio ( Rua Jaime Morais 3 )
020766,Alto Índio ( Rua Jaime Morais 3 )
020767,Rua Quinta Do Salgado 29 ( Sobreda )
020769,Pragal Estação Int ( Avenida José Cardoso Pires )
020771,Infraestruturas De Portugal
020773,Azinhaga Da Rosa
020774,Azinhaga Da Rosa
020775,Rua Rui Pinto Azevedo
020777,Rua Luis Albuquerque
020779,Vila Nova Caparica Rua Vasco Gama Parque
020780,Vila Nova Caparica Rua Vasco Gama Parque
020781,Rua Flor Bela Espanca
020782,Rua Florbela Espanca
020783,Rua Dom Luís Vasconcelos
020784,Rua Dom Luís Vasconcelos
020785,Rua Mário Casimiro
020786,Rua Mário Casimiro
020787,Rua Pereiras
020788,Rua Pereiras
020789,Rua Sao Jose
020790,Rua Sao Jose
020791,Rua Santo António
020792,Rua Santo António
020793,Rua Comandante Ramiro Correia
020794,Rua Comandante Ramiro Correia
020795,Avenida Da Eira
020796,Avenida Da Eira
020797,Rua Da Alagoa
020799,Fonte Telha ( Praia )
020800,Fonte Telha ( Praia )
020801,Charnéca De Caparíca ( Estrada Matas ) Tremoceira
020802,Charnéca De Caparíca ( Estrada Matas ) Tremoceira
020803,Charnéca De Caparíca ( Cruzamento Entre ( Estrada Matas ) E ( Rua Sol ) )
020804,Charnéca De Caparíca ( Cruzamento Entre ( Estrada Matas ) E ( Rua Sol ) )
020805,Charnéca De Caparíca ( Estrada Matas 29 )
020806,Charnéca De Caparíca ( Estrada Matas 29 )
020807,Estrada Fonte Telha ( Praia Rei )
020808,Estrada Fonte Telha ( Praia Rei )
020809,Cruzamento Entre ( Estrada Fonte Da Telha ) E ( Praia Pescador )
020810,Cruzamento Entre ( Estrada Fonte Da Telha ) E ( Praia Pescador )
020811,Cruzamento Entre ( Estrada Fonte Telha ) E ( Praia Castelo )
020812,Cruzamento Entre ( Estrada Fonte Telha ) E ( Praia Castelo )
020813,Cruzamento Entre ( Estrada Fonte Da Telha ) E ( Praia Rainha Segunda )
020814,Cruzamento Entre ( Estrada Fonte Da Telha ) E ( Praia Rainha Segunda )
020815,Cruzamento Entre ( Estrada Fonte Telha ) E ( Praia Rainha Primeira )
020816,Cruzamento Entre ( Estrada Fonte Telha ) E ( Praia Rainha Primeira )
020817,Cruzamento Entre ( Estrada Fonte Telha ) E ( Praia Riviera )
020818,Cruzamento Entre ( Estrada Fonte Telha ) E ( Praia Riviera )
020819,Cruzamento Entre ( Estrada Fonte Telha ) E ( Praia Mata )
020820,Cruzamento Entre ( Estrada Fonte Telha ) E ( Praia Mata )
020821,Fonte Telha ( Estrada Fonte Da Telha 223 )
020822,Fonte Telha ( Estrada Fonte Da Telha 223 )
020823,Fonte Telha ( Estrada Fonte Da Telha 3 )
020824,Fonte Telha ( Estrada Fonte Da Telha 3 )
020825,Cruzamento Entre ( Estrada Fonte Da Telha ) E ( Parque De Campismo Piedense )
020826,Cruzamento Entre ( Estrada Fonte Da Telha ) E ( Parque De Campismo Piedense )
020827,Cruzamento Entre ( Estrada Fonte Da Telha ) E ( Praia Saúde )
020828,Cruzamento Entre ( Estrada Fonte Da Telha ) E ( Praia Saúde )
020829,Estrada Fonte Da Telha 143 ( Parque De Campismo Almada )
020830,Estrada Fonte Da Telha 143 ( Parque De Campismo Almada )
020831,Cruzamento Entre ( Estrada Florestal ) E ( Parque De Campismo ( Estrada Fonte Da Telha ) )
020832,Cruzamento Entre ( Estrada Florestal ) E ( Parque De Campismo ( Estrada Fonte Da Telha ) )
020833,Quinta Texugo ( Rua Helena Félix 73 )
020835,Quinta Texugo ( Rua Helena Félix 30 ) Cassapo
020837,Quinta Texugo ( Rua Helena Félix ( Número 5 ) )
020839,Porto Brandão ( Cais ) Terminal
020841,Porto Brandão ( Rua Primeiro De Maio 65 )
020842,Porto Brandão ( Rua Primeiro De Maio 65 )
020843,Porto Brandão ( Rua Primeiro De Maio ( Número 4 ) )
020844,Porto Brandão ( Rua Primeiro De Maio ( Número 4 ) )
020845,Porto Brandão ( Largo Carlos Maia 7 Á )
020846,Porto Brandão ( Largo Carlos Maia 7 Á )
020847,Estrada Porto Brandão ( Rua 5 Outubro ) 150
020848,Estrada Porto Brandão ( Rua 5 Outubro ) 150
020849,Charnéca De Caparíca ( Palhais Rua Henrique Santana ) Centro De Saúde
020850,Charnéca De Caparíca ( Palhais Rua Henrique Santana ) Centro De Saúde
020851,Charnéca De Caparíca ( Palhais Rua Henrique Santana 63 Á )
020852,Charnéca De Caparíca ( Palhais Rua Henrique Santana 63 Á )
020853,Barrocas ( Rua União Piedense 69 B )
020854,Barrocas ( Rua União Piedense 69 B )
020855,Barrocas ( Rua União Piedense )
020857,Laranjeiro ( Rua Dom José Cê Melo ) Depósito Água
020859,Laranjeiro ( Rua Borges Rego 7 Á )
020861,Feijó ( Rua Clube Recreativo Feijó )
020862,Feijó ( Rua Clube Recreativo Feijó )
020863,Vale Flores ( Rua Quinta Flores 93 )
020865,Laranjeiro ( Práça Lopes Graça 13 B )
020867,Barrocas ( Rua União Piedense 132 )
020869,Barrocas ( Rua União Piedense 80 )
020871,Barrocas ( Rua União Piedense )
020873,Rua Augusto Barros
020874,Rua Augusto Barros
020875,Rua Da Paz 58 B
020877,Rua Da Paz
020879,Quintinhas ( Cruzamento Entre ( Rua Quinta Cima ) E ( Rua Primeiro De Maio ) )
